9SIA1K643P1589,23H-000F-00007,2/28/2017 1:13:15 PM,Patrick M.,Doesn't Work in Linux,1, None, Not supported,,None,None
9SIA1N82KJ4649,29-132-006,5/7/2008 2:31:26 PM,Stephen J.,To put it simple...it works with Vista 64,5, It works with all my games under Vista 64. Easy install and setup. Do not have to use an extra program just to get surround sound in D3d games.I am using this card to replace an Xfi pro card. I originally thought all my game crashes and instability probs were because of the new Vista OS. After a lot of troubleshooting and forum reading I narrowed it down to my sound card. **continued in other thoughts.**, None. I highly recommend this card for gamers using windows Vista.," I had no problem in switching cards. I was already ill about having to use Creative Alchemy with my drivers to get surround sound in my ""older"" games. Plus I had constant crash to desktop (CTD) in other games such as Unreal 3. I have now installed this card after a clean reinstall of my system. Unreal 3 does not CTD, all my ""older"" games run with the correct sound without having to set up an additional program (ex: Half Life 2 series, Oblivion, etc), and my system feels more stable. I actually like Vista now. The sound quality is about the same as my XFi card which is a good thing to me because I did not have an issue with the quality of sound with Creative but I did have an issue with the quality of their drivers. Also I am using the Xonar with an EVGA 680i Nforce mobo with no probs, but I am not sure what my Bios version is.System: EVGA 680i mobo, Quad core Q6700, 4 gigs ram, BFG 8800 ultra, Vista 64 OS.",3,3
9SIA1N82KJ4649,29-132-006,5/4/2008 12:49:51 PM,Jonathan H.,Amazing,5," Card is amazing, i have owned several xfi cards and they cannot compare to the quality and realism that this card  provides. When i first tested my headphones with this card i had to check a few times to see if it was really my cheapo headphones making this superb crisp and amazing music. Easy install too.", Does not automatically switch between front headphone connector and speakers. Manuals are slightly lacking., This card works with most front panel connectors and HD audio front connectors. Must plug in extra power to card prior to installing drivers. In order to turn on headphones you have to change a setting in the driver application.,None,None
9SIA1N82KJ4649,29-132-006,5/2/2008 6:28:23 AM,Anonymous,Great card,5, Sounds great. PCI-E bus. Works under Vista SP1 x64/Windows Server 2008 x64 (my config). Downloaded drivers/sw from Asus; did not use enclosed CD.," Had to figure out using Google that the front-panel output is not enabled by default; you need to bring up the Xonar audio software and set analog output to FP headphone. And here I was re-re-checking my wires, pulling my PC apart... sheesh. The manual is useless; it basically says ""plug speaker wire in speaker port"" in a bunch of languages and nothing else."," Have not noticed any problems with noise, clicking, etc. Also, as others here say, make sure you have an extra ""floppy"" power connector from your power supply, as this card requires add'l power.",1,1
9SIA1N82KJ4649,29-132-006,4/30/2008 11:14:38 AM,Anonymous,Very nice,5," Very nice, clean sound in all the games I've thrown at it as well as Vista. Great surround sound effects and ""feel"". Vista drivers that work.", None., This replaced a Soundblaster Audigy card that I've used for years as well as some onboard stuff and blows it all away. Creatives drivers have always annoyed me and the Vista drivers for the old card were horrible.,None,None
9SIA1N82KJ4649,29-132-006,4/29/2008 7:08:29 PM,Anonymous,Sweet card!,5, This card is so far great. I got it going Vista 32 bit and it installed easily. The sound is great. I replaced my old M-Audio revolution 5.1 card which was really bad on vista. I couldn't get it to always do true 5.1 and had other issues. I recommend this card. Like everyone says make sure you have a 4 pin floppy disk power cable., None,,None,None
9SIA1N82KJ4649,29-132-006,4/26/2008 9:47:29 PM,Martin R.,Meh...,5," Puts out a great sound, lot of options for configuration. Final result is pretty mind blowing."," To get that great sound i had to do a lot of tweaking... Im very picky with my sound, and the fact that it wasnt easy point, click, go like my other sound card by a C-Labs ""xfi""."," I didnt want to limit myself with another PCI card, and i didnt have many options on the PCIe bus.",None,None
9SIA1N82KJ4649,29-132-006,4/25/2008 9:55:37 AM,Anonymous,"Sounds great, but...",3," Hard to believe, but this thing sounds better than my X-Fi Gamer, via 2.1 speaker, standard headphones and 5.1 headphones. Music and game audio is excellent.", Documentation is skimpy at best. Packaging doesn't mention floppy drive power requirements (driver will let you know if it's not connected). Documentation also fails to mention front panel HD-Audio header. Microphone volume is pitifully low. Have to turn on microphone boost and crank microphone volume 95% to get reasonable VOIP volume.," Sounds great, but lousy documentation and pitiful microphone volumes keep this card from getting a better rating. If they fix the documentation and mic volume issues, then this might become a must have sound card. I've noticed a clicking (sounds like a relay) when switching between front panel and rear jacks. Not a problem, just odd.I really hope they fix these issues, the audio is fantastic, but the package as a whole is lacking.",0,1
9SIA1N82KJ4649,29-132-006,4/22/2008 5:36:20 AM,Anonymous,Great alternative to CL products,5," Great sound. My MP3s all sound excellent through my Sennheiser headphones. EAX 5 support in Vista. Easy install on Vista X64, no bloatware. So far all my games sound great. I've tried COD4, World in Conflict, Battlefield 1942, Stalker and sound positioning is right on. Everything works well so far. No BSODs or weirdness. VoIP works fine in Ventrilo and WiC.", Only one driver revision so far and there is an issue with the mixer and certain freq's coming out compressed or muffled. Check the Asus forums for a better explanation. I've only had this happen a few times and turning the  Windows sound volume down seemed to alleviate it. Documentation is very sparse. I had to hit Google to find explanations for all the DSP modes.," So far I am very pleased with this sound card. I had an Audigy 2ZS and wanted a new card for my new PC build. Because of the Creative/Vista issues, bad drivers, and their recent decision to force someone to cease and desist from  modding their drivers to restore Vista functionality, I decided to take a different direction.Make sure you have a spare floppy drive 4 pin power connector. If not, buy an adapter. Another thing to consider is real estate on your motherboard. I have a Gigabyte GA-P35-DS3L which has 3 1X PCIe slots (IIRC). Because I have a GPU with a dual slot cooler (and the Xonar is somewhat long) there is only one PCIe slot I could use, and it partially blocks the GPU fan. Not a big deal.",3,3
9SIA1N82KJ4649,29-132-006,4/18/2008 10:44:49 AM,Andrew M.,,5," Sounds great, PCIe 1x, LP bracket, solid caps, Stereo surround mixing for stereo sources"," Requires floppy power connector, which is unadvertised and not included. Software is kind of weak."," Was the only card that would fit in my machine, so I'm glad it sounds good.",1,1
9SIA1N82KJ4649,29-132-006,4/17/2008 7:35:01 PM,Gavin E.,Card does work on EVGA 680i v32,4," This card sounds great.  I replaced an X-fi card with this specifically because of its driver's ability to ""support"" directsound in Vista without the cumbersome Alchemy program (the X-fi card itself had replaced my Bluegears card only because the Bluegears didn't support directsound in Vista.)", The power connector is scary to remove.  It sticks hard (apparently by design) and the soldering for the connector is flimsy.This card seems pretty loose in the PCIe port.  I had to bend the metal to keep it from popping out when securing it in the slot.," To the person who posted that the card didn't work on Vista with EVGA 680i mobo, please see this Microsoft KB article http://support.microsoft.com/kb/942959It seems to be a bug with the PCIe->PCI gateway bus and Vista SP1.  After doing the registry hack, it is working properly for me.",1,2
9SIA1N82KJ4649,29-132-006,4/16/2008 2:14:27 PM,Zachery W.,,5, This is a great card and has quickly replaced my Creative Audigy. I immediately noticed a difference in sound quality over sennheiser headphones. The sound is much more crisp and the surround adds the effect of a much more realistic field of sound. Can't beat the price either. Runs off the PCI-e 1x slot so I have room for additional cards on a micro ATX motherboard with a 2 slot video card. Drivers and mixers installed in less than 30 seconds.," It's brand new so internet based support is pretty much non-existent. Needed to install a CD-ROM to install the drivers. The PCI-E 1x slot doesn't offer much support for this card, needs a sturdy case. Sits between the video card and the north bridge (your setup may differ) so heat may be a concern."," Finally, a pci-e 1x card thats worth something! We get a sound card that works with front panel connections! This thing blew creative out of my considerations completely. I have had mixed results with Asus's customer support in the past, but didn't need them for this.",1,1
