,ltable_ASIN,rtable_NID,predicted
3432,B00W8XXRKW,0YH-011P-00005,0
3433,B00W8XXRKW,9SIA0AJ1AN8513,0
3434,B00W8XXRKW,9SIA0AJ2335769,0
3435,B00W8XXRKW,9SIA0AJ2GM0122,0
3436,B00W8XXRKW,9SIA0AJ2N88556,0
3437,B00W8XXRKW,9SIA0AJ34R8557,0
3438,B00W8XXRKW,9SIA1K65850201,0
3439,B00W8XXRKW,9SIA1N82849351,0
3440,B00W8XXRKW,9SIA22F56X2126,0
3441,B00W8XXRKW,9SIA22F5CD4708,0
3442,B00W8XXRKW,9SIA3FA36D7258,0
3443,B00W8XXRKW,9SIA3TB1HF4759,0
3444,B00W8XXRKW,9SIA4P03HJ4087,0
3445,B00W8XXRKW,9SIA4P03S12378,0
3446,B00W8XXRKW,9SIA4T01GS2931,0
3447,B00W8XXRKW,9SIA4T01GS2950,0
3448,B00W8XXRKW,9SIA4T01GS3609,0
3449,B00W8XXRKW,9SIA4T01GT2711,0
3450,B00W8XXRKW,9SIA4T01GT5610,0
3451,B00W8XXRKW,9SIA4T01GT5698,0
3452,B00W8XXRKW,9SIA4T01GT5703,0
3453,B00W8XXRKW,9SIA4T01GT7460,0
3454,B00W8XXRKW,9SIA4T01GT7464,0
3455,B00W8XXRKW,9SIA4T01GV1173,0
3456,B00W8XXRKW,9SIA4T01GV1812,0
3457,B00W8XXRKW,9SIA4T01H60813,0
3458,B00W8XXRKW,9SIA57Z22H4624,0
3459,B00W8XXRKW,9SIA57Z4VM8118,0
3460,B00W8XXRKW,9SIA6AH20X3008,0
3461,B00W8XXRKW,9SIA6AH20Y2815,0
3462,B00W8XXRKW,9SIA6AH2SS7219,0
3463,B00W8XXRKW,9SIA6AH2T50037,0
3464,B00W8XXRKW,9SIA6ZP4YF0813,0
3465,B00W8XXRKW,9SIA7U13RH9242,0
3466,B00W8XXRKW,9SIA7U13RH9267,0
3467,B00W8XXRKW,9SIA9DE3SA7827,0
3468,B00W8XXRKW,9SIA9HJ3JN3976,0
3469,B00W8XXRKW,9SIABHV4EG4721,0
3470,B00W8XXRKW,9SIACGB57B8118,0
3471,B00W8XXRKW,N82E16822235133,0
3472,B00W8XXRKW,N82E16822235151,0
3473,B00W8XXRKW,N82E16822236783,0
3474,B00W8XXRKW,N82E16822236784,0
3475,B00W8XXRKW,N82E16822236890,0
3476,B00W8XXYGO,0YH-011P-00005,0
3477,B00W8XXYGO,9SIA0AJ1BU4147,0
3478,B00W8XXYGO,9SIA1K65850201,0
3479,B00W8XXYGO,9SIA1N82849351,0
3480,B00W8XXYGO,9SIA22F56X2126,0
3481,B00W8XXYGO,9SIA22F5CD4708,0
3482,B00W8XXYGO,9SIA3FA36D7258,0
3483,B00W8XXYGO,9SIA3TB1HF4865,0
3484,B00W8XXYGO,9SIA4A03X69441,0
3485,B00W8XXYGO,9SIA4P01PE9175,0
3486,B00W8XXYGO,9SIA4P03HJ4087,0
3487,B00W8XXYGO,9SIA4P03S12378,0
3488,B00W8XXYGO,9SIA4T01GS2931,0
3489,B00W8XXYGO,9SIA4T01GS2950,0
3490,B00W8XXYGO,9SIA4T01GT2711,0
3491,B00W8XXYGO,9SIA4T01GT5610,0
3492,B00W8XXYGO,9SIA4T01GT5698,0
3493,B00W8XXYGO,9SIA4T01GT7460,0
3494,B00W8XXYGO,9SIA4T01GV1173,0
3495,B00W8XXYGO,9SIA4T01H60813,0
3496,B00W8XXYGO,9SIA4T01H73124,0
3497,B00W8XXYGO,9SIA57Z4W23527,0
3498,B00W8XXYGO,9SIA6AH20X3008,0
3499,B00W8XXYGO,9SIA6AH20Y2815,0
3500,B00W8XXYGO,9SIA6AH2SS7219,0
3501,B00W8XXYGO,9SIA6AH2T50037,0
3502,B00W8XXYGO,9SIA6ZP4YF0813,0
3503,B00W8XXYGO,9SIA7U13RH9242,0
3504,B00W8XXYGO,9SIA7U13RH9362,0
3505,B00W8XXYGO,9SIA9HJ3JN3976,0
3506,B00W8XXYGO,9SIABHV4EG4721,0
3507,B00W8XXYGO,9SIACGB57B8118,0
3508,B00W8XXYGO,N82E16822235151,0
3509,B00W8XXYGO,N82E16822236783,0
3510,B00W8XXYGO,N82E16822236784,0
3511,B00W8XXYN2,0YH-011P-00005,0
3512,B00W8XXYN2,9SIA0AJ2GM0122,0
3513,B00W8XXYN2,9SIA1K65850201,0
3514,B00W8XXYN2,9SIA1N82849351,0
3515,B00W8XXYN2,9SIA22F56X2126,0
3516,B00W8XXYN2,9SIA22F5CD4708,0
3517,B00W8XXYN2,9SIA3FA36D7258,0
3518,B00W8XXYN2,9SIA4P03HJ4087,0
3519,B00W8XXYN2,9SIA4P03S12378,0
3520,B00W8XXYN2,9SIA4T01GS2931,0
3521,B00W8XXYN2,9SIA4T01GS2950,0
3522,B00W8XXYN2,9SIA4T01GT2711,0
3523,B00W8XXYN2,9SIA4T01GT5610,0
3524,B00W8XXYN2,9SIA4T01GT5698,0
3525,B00W8XXYN2,9SIA4T01GT7460,0
3526,B00W8XXYN2,9SIA4T01GV1173,0
3527,B00W8XXYN2,9SIA4T01GV1812,0
3528,B00W8XXYN2,9SIA4T01H60813,0
3529,B00W8XXYN2,9SIA6AH20X3008,0
3530,B00W8XXYN2,9SIA6AH20Y2815,0
3531,B00W8XXYN2,9SIA6AH2SS7219,0
3532,B00W8XXYN2,9SIA6AH2T50037,0
3533,B00W8XXYN2,9SIA6ZP4YF0813,0
3534,B00W8XXYN2,9SIA7U13RH9242,0
3535,B00W8XXYN2,9SIA7U13RH9267,0
3536,B00W8XXYN2,9SIA9DE3SA7827,0
3537,B00W8XXYN2,9SIA9HJ3JN3976,0
3538,B00W8XXYN2,9SIABHV4EG4721,0
3539,B00W8XXYN2,9SIACGB57B8118,1
3540,B00W8XXYN2,N82E16822235133,0
3541,B00W8XXYN2,N82E16822235151,0
3542,B00W8XXYN2,N82E16822236783,0
3543,B00W8XXYN2,N82E16822236784,0
3544,B00W8XXYN2,N82E16822236890,0
3545,B00W8XXYSM,0YH-011P-00005,0
3546,B00W8XXYSM,9SIA0AJ12Z7130,0
3547,B00W8XXYSM,9SIA0AJ2GM0122,0
3548,B00W8XXYSM,9SIA0SX1P25133,0
3549,B00W8XXYSM,9SIA1K65850201,0
3550,B00W8XXYSM,9SIA1N82849351,0
3551,B00W8XXYSM,9SIA22F56X2126,0
3552,B00W8XXYSM,9SIA22F5CD4708,0
3553,B00W8XXYSM,9SIA3FA36D7258,0
3554,B00W8XXYSM,9SIA4P01PE9246,0
3555,B00W8XXYSM,9SIA4P03HJ4087,0
3556,B00W8XXYSM,9SIA4P03S12378,0
3557,B00W8XXYSM,9SIA4T01GS2931,0
3558,B00W8XXYSM,9SIA4T01GS2950,0
3559,B00W8XXYSM,9SIA4T01GT2711,0
3560,B00W8XXYSM,9SIA4T01GT5610,0
3561,B00W8XXYSM,9SIA4T01GT5698,0
3562,B00W8XXYSM,9SIA4T01GT7460,0
3563,B00W8XXYSM,9SIA4T01GV1173,0
3564,B00W8XXYSM,9SIA4T01GV1812,0
3565,B00W8XXYSM,9SIA4T01H60813,0
3566,B00W8XXYSM,9SIA6AH20X3008,0
3567,B00W8XXYSM,9SIA6AH20Y2815,0
3568,B00W8XXYSM,9SIA6AH2SS7219,0
3569,B00W8XXYSM,9SIA6AH2T50037,0
3570,B00W8XXYSM,9SIA6ZP4YF0813,0
3571,B00W8XXYSM,9SIA7U13RH9242,0
3572,B00W8XXYSM,9SIA7U13RH9267,0
3573,B00W8XXYSM,9SIA9DE3SA7827,0
3574,B00W8XXYSM,9SIA9HJ3JN3976,0
3575,B00W8XXYSM,9SIABHV4EG4721,0
3576,B00W8XXYSM,9SIACGB57B8118,0
3577,B00W8XXYSM,N82E16822235133,0
3578,B00W8XXYSM,N82E16822235151,0
3579,B00W8XXYSM,N82E16822236748,0
3580,B00W8XXYSM,N82E16822236783,0
3581,B00W8XXYSM,N82E16822236784,0
3582,B00W8XXYSM,N82E16822236890,1
3583,B00W8XXYSM,N82E16822236959,0
3584,B00W8XY7AQ,0YH-011P-00005,0
3585,B00W8XY7AQ,9SIA0AJ12Z7130,0
3586,B00W8XY7AQ,9SIA0AJ34R8557,0
3587,B00W8XY7AQ,9SIA1K65850201,0
3588,B00W8XY7AQ,9SIA1N82849351,0
3589,B00W8XY7AQ,9SIA22F56X2126,0
3590,B00W8XY7AQ,9SIA22F5CD4708,1
3591,B00W8XY7AQ,9SIA3FA36D7258,0
3592,B00W8XY7AQ,9SIA4P01PE9246,0
3593,B00W8XY7AQ,9SIA4P03HJ4087,0
3594,B00W8XY7AQ,9SIA4P03S12378,0
3595,B00W8XY7AQ,9SIA4T01GS2931,0
3596,B00W8XY7AQ,9SIA4T01GS2950,0
3597,B00W8XY7AQ,9SIA4T01GT2711,0
3598,B00W8XY7AQ,9SIA4T01GT5610,0
3599,B00W8XY7AQ,9SIA4T01GT5698,0
3600,B00W8XY7AQ,9SIA4T01GT5703,0
3601,B00W8XY7AQ,9SIA4T01GT7460,0
3602,B00W8XY7AQ,9SIA4T01GV1173,0
3603,B00W8XY7AQ,9SIA4T01H60813,0
3604,B00W8XY7AQ,9SIA6AH20X3008,0
3605,B00W8XY7AQ,9SIA6AH20Y2815,0
3606,B00W8XY7AQ,9SIA6AH2T50037,0
3607,B00W8XY7AQ,9SIA6ZP4YF0813,0
3608,B00W8XY7AQ,9SIA7U13RH9362,0
3609,B00W8XY7AQ,9SIA9HJ3JN3976,0
3610,B00W8XY7AQ,9SIABHV4EG4721,0
3611,B00W8XY7AQ,9SIACGB57B8118,0
3612,B00W8XY7AQ,N82E16822235134,0
3613,B00W8XY7AQ,N82E16822236783,0
3614,B00W8XY7AQ,N82E16822236784,0
3615,B00W8XY7AQ,N82E16822236890,0
3616,B00W8XY7AQ,N82E16822236959,0
3617,B00W8XY7FQ,0YH-011P-00005,0
3618,B00W8XY7FQ,9SIA1K65850201,0
3619,B00W8XY7FQ,9SIA1N82849351,0
3620,B00W8XY7FQ,9SIA22F56X2126,0
3621,B00W8XY7FQ,9SIA22F5CD4708,0
3622,B00W8XY7FQ,9SIA3FA36D7258,0
3623,B00W8XY7FQ,9SIA4A03X69441,0
3624,B00W8XY7FQ,9SIA4P01PE9175,0
3625,B00W8XY7FQ,9SIA4P01PE9246,0
3626,B00W8XY7FQ,9SIA4P03HJ4087,0
3627,B00W8XY7FQ,9SIA4P03S12378,0
3628,B00W8XY7FQ,9SIA4T01GS2931,0
3629,B00W8XY7FQ,9SIA4T01GS2950,0
3630,B00W8XY7FQ,9SIA4T01GT2711,0
3631,B00W8XY7FQ,9SIA4T01GT5610,0
3632,B00W8XY7FQ,9SIA4T01GT5698,0
3633,B00W8XY7FQ,9SIA4T01GT7460,0
3634,B00W8XY7FQ,9SIA4T01GT7464,0
3635,B00W8XY7FQ,9SIA4T01GV1173,0
3636,B00W8XY7FQ,9SIA4T01GV1286,0
3637,B00W8XY7FQ,9SIA4T01H60813,0
3638,B00W8XY7FQ,9SIA57Z4VM8118,0
3639,B00W8XY7FQ,9SIA57Z4W23527,0
3640,B00W8XY7FQ,9SIA6AH20X3008,0
3641,B00W8XY7FQ,9SIA6AH20Y2815,0
3642,B00W8XY7FQ,9SIA6AH2SS7219,0
3643,B00W8XY7FQ,9SIA6AH2T50037,0
3644,B00W8XY7FQ,9SIA6ZP4YF0813,0
3645,B00W8XY7FQ,9SIA85V48D5487,0
3646,B00W8XY7FQ,9SIA9HJ3JN3976,0
3647,B00W8XY7FQ,9SIABHV4EG4721,0
3648,B00W8XY7FQ,9SIACGB57B8118,0
3649,B00W8XY7FQ,N82E16822236783,0
3650,B00W8XY7FQ,N82E16822236784,0
3651,B00W8XY7FQ,N82E16822236890,0
3652,B00W8XY7FQ,N82E16822236959,0
3653,B00WG3REOY,N82E16822154745,1
3654,B00WJK1EY0,9SIA4RE5528382,0
3655,B00WJOVCOS,9SIA22F56X2126,0
3656,B00WJOVCOS,9SIA22F5CD4708,0
3657,B00WJOVCOS,9SIA3FA36D7258,0
3658,B00WJOVCOS,9SIA3TB1JE6631,0
3659,B00WJOVCOS,9SIA4A03X69441,0
3660,B00WJOVCOS,9SIA4P01PE9246,0
3661,B00WJOVCOS,9SIA4P03HJ4087,0
3662,B00WJOVCOS,9SIA4P03S12378,0
3663,B00WJOVCOS,9SIA4T01GT5698,0
3664,B00WJOVCOS,9SIA4T01GV1812,0
3665,B00WJOVCOS,9SIA5AD4AZ7303,0
3666,B00WJOVCOS,9SIA6ZP4YF0813,0
3667,B00WJOVCOS,9SIA7U13RH9242,0
3668,B00WJOVCOS,9SIA7U13RH9267,0
3669,B00WJOVCOS,9SIA9DE3SA7827,0
3670,B00WJOVCOS,9SIA9HJ3JN3976,0
3671,B00WJOVCOS,9SIABHV4EG4721,0
3672,B00WJOVCOS,9SIACGB57B8118,0
3673,B00WJOVCOS,N82E16822235133,0
3674,B00WJOVCOS,N82E16822235151,0
3675,B00WJOVCOS,N82E16822236698,0
3676,B00WJOVCOS,N82E16822236783,0
3677,B00WJOVCOS,N82E16822236890,0
3678,B00WJOVCOS,N82E16822236959,0
3679,B00WJOVQOY,1E8-0006-000G9,0
3680,B00WJOVQOY,9SIA0AJ12E8618,0
3681,B00WJOVQOY,9SIA0AJ17D7895,0
3682,B00WJOVQOY,9SIA1UH4N09757,0
3683,B00WJOVQOY,9SIA3FA4RS7357,0
3684,B00WJOVQOY,9SIA3TB1JE6631,0
3685,B00WJOVQOY,9SIA4A03X69441,0
3686,B00WJOVQOY,9SIA6AH2YP7156,0
3687,B00WJOVQOY,9SIA85V48D5487,0
3688,B00WJOVQOY,9SIA9DE3SA7968,0
3689,B00WJOVQOY,N82E16822235157,0
3690,B00WJOVQOY,N82E16822236728,0
3691,B00WJOVQOY,N82E16822236729,0
3692,B00WJOVQOY,N82E16822236730,0
3693,B00WJOVQOY,N82E16822236732,0
3694,B00WS63HAE,9SIA6504VA1324,0
3695,B00WTXBYA6,9SIA4RE4W87212,0
3696,B00WTXBYA6,9SIABMT4HR3064,0
3697,B00WWPODTA,9SIA5AD1P56630,0
3698,B00WWPODTA,9SIA5AD2YK8509,0
3699,B00WWPODTA,9SIA5AD4R59999,0
3700,B00WWPODTA,9SIA5AD5BB3757,0
3701,B00WWPODTA,9SIA5AD5C39429,0
3702,B00WWPODTA,9SIA67S2G23671,0
3703,B00WWPODTA,9SIA67S2GV2899,0
3704,B00WWPODTA,9SIA67S2N05847,0
3705,B00WWPODTA,9SIAAEE3VN6643,0
3706,B00WWPODTA,9SIAAEE3WC4137,0
3707,B00WWPODTA,9SIAAEE3WF4427,0
3708,B00WWPODTA,9SIAAEE3ZJ5093,0
3709,B00WWPODTA,9SIAAEE3ZZ6289,0
3710,B00WWPODTA,9SIAAEE3ZZ7521,0
3711,B00WWPODTA,9SIAAEE3ZZ7559,0
3712,B00WWPODTA,9SIAAEE3ZZ7628,0
3713,B00WWPODTA,9SIAAEE43Z7184,0
3714,B00WWPODTA,9SIAAEE4BJ8204,0
3715,B00WWPODTA,9SIAAEE4BK7802,0
3716,B00WWPODTA,9SIAAEE4BR1346,0
3717,B00WWPODTA,9SIAAEE4TK3620,0
3718,B00WWPODTA,9SIAAEE4TK3654,0
3719,B00WWPODTA,9SIAAEE56H3730,0
3720,B00WWPODTA,9SIABS64TJ6874,0
3721,B00WWPODTA,9SIABZ053E9438,0
3722,B00WWPODTA,9SIABZ053E9576,0
3723,B00WWPODTA,N82E16822148261,0
3724,B00WWPODTA,N82E16822148321,0
3725,B00WWPODTA,N82E16822148907,0
3726,B00WWPODTA,N82E16822148910,0
3727,B00WWPODTA,N82E16822178392,0
3728,B00WZH96SI,N82E16813157479,0
3729,B00WZH96SI,N82E16813157611,0
3730,B00X13ZC9M,N82E16811352048,0
3731,B00X5ZA200,9SIA85V3R08076,0
3732,B00X5ZA200,N82E16823162029,0
3733,B00XBHUUKE,9SIA3SD25X6865,0
3734,B00XBHUUKE,9SIA3SD34J7272,0
3735,B00XBHUUKE,9SIA76H2GT3312,0
3736,B00XBHUUKE,9SIAASP40S1323,0
3737,B00XI3KPYC,N82E16817553004,0
3738,B00XI3RRQG,9SIA6NC58J6096,1
3739,B00XJKH67I,N82E16833320218,1
3740,B00XJMQDUM,9SIA68V32N4373,1
3741,B00XQ3I14K,9SIA5EM3166704,0
3742,B00XREKIJE,0YH-011P-00005,0
3743,B00XREKIJE,9SIA0AJ12Z7130,0
3744,B00XREKIJE,9SIA1K65850201,0
3745,B00XREKIJE,9SIA1N82849351,0
3746,B00XREKIJE,9SIA22F56X2126,1
3747,B00XREKIJE,9SIA22F5CD4708,0
3748,B00XREKIJE,9SIA3FA36D7258,0
3749,B00XREKIJE,9SIA4P01PE9246,0
3750,B00XREKIJE,9SIA4P03HJ4087,0
3751,B00XREKIJE,9SIA4P03S12378,0
3752,B00XREKIJE,9SIA4T01GS2931,0
3753,B00XREKIJE,9SIA4T01GS2950,0
3754,B00XREKIJE,9SIA4T01GS3609,0
3755,B00XREKIJE,9SIA4T01GT2711,0
3756,B00XREKIJE,9SIA4T01GT5610,0
3757,B00XREKIJE,9SIA4T01GT5698,0
3758,B00XREKIJE,9SIA4T01GT7460,0
3759,B00XREKIJE,9SIA4T01GV1173,0
3760,B00XREKIJE,9SIA4T01H60813,0
3761,B00XREKIJE,9SIA6AH20X3008,0
3762,B00XREKIJE,9SIA6AH20Y2815,0
3763,B00XREKIJE,9SIA6AH2T50037,0
3764,B00XREKIJE,9SIA6ZP4YF0813,0
3765,B00XREKIJE,9SIA9HJ3JN3976,0
3766,B00XREKIJE,9SIABHV4EG4721,0
3767,B00XREKIJE,9SIACGB57B8118,0
3768,B00XREKIJE,N82E16822236783,0
3769,B00XREKIJE,N82E16822236784,0
3770,B00XREKIJE,N82E16822236890,0
3771,B00XREKIJE,N82E16822236959,0
3772,B00XUVGLEU,9SIA9PV3Y62117,0
3773,B00XUVGLEU,9SIAADY44C6096,1
3774,B00Y1AJLS2,9SIA85V4T08007,1
3775,B00Y3DDWBE,9SIA19P3SE0988,0
3776,B00Y3DDWBE,9SIA1N82KJ4649,0
3777,B00YAEA0U2,9SIA1UH3Z96274,1
3778,B00YDFZSW8,9SIA4P03H83308,1
3779,B00YJJBFIO,9SIA2F84D68943,1
3780,B00YY3XSSA,N82E16833704258,0
3781,B00YY3XSSA,N82E16833704302,0
3782,B00ZHP0O4U,9SIA67038S6450,0
3783,B00ZME1MDI,N82E16813157540,0
3784,B00ZUCOHIE,9SIABD54BJ2996,1
3785,B00ZYCNH5O,N82E16826779048,0
3786,B00ZYELDC6,N82E16826779048,0
3787,B01065S79E,9SIA2F84GM8907,1
3788,B0107965ES,9SIA4RE40D9213,1
3789,B010HWDOH6,9SIA1N83U89988,0
3790,B010HWDOH6,9SIA1N83U90798,0
3791,B010HWDOH6,9SIA1N83U90893,0
3792,B010HWDOH6,9SIA2F84BC9224,0
3793,B010HWDOH6,9SIA2F84BC9814,0
3794,B010HWDOH6,9SIA2F84BC9912,0
3795,B010HWDOH6,9SIA2F84BC9923,0
3796,B010HWDOH6,9SIA2F84BD0541,0
3797,B010HWDOH6,9SIA85V4SC8495,0
3798,B010HWDOH6,N82E16817438013,0
3799,B010HWDOH6,N82E16817438017,0
3800,B010HWDOH6,N82E16817438035,0
3801,B010HWDOH6,N82E16817438053,0
3802,B010HWDOH6,N82E16817438056,1
3803,B010T6CG7E,N82E16819117564,1
3804,B010T6CWI2,N82E16819117563,1
3805,B010UR8AM2,N82E16833704206,0
3806,B010UR8AM2,N82E16833704261,0
3807,B011LVAVEQ,9SIA9DE3SA7099,0
3808,B011LVAVEQ,9SIA9HJ3H87752,0
3809,B011LVAVEQ,9SIA9HJ3JJ4494,0
3810,B011LVAVEQ,9SIA9HJ3JJ4539,0
3811,B011LVAVEQ,9SIA9HJ3JJ4550,0
3812,B011LVAVEQ,9SIA9HJ3JJ5812,0
3813,B011SMRX9E,N82E16820231878,0
3814,B011SMRX9E,N82E16820231888,0
3815,B0123WA9WG,9SIA4RE2Z37687,0
3816,B0126HISOO,9SIA1YH52Y7745,0
3817,B0126R1XNM,9SIA2F84S83985,0
3818,B0126R1XNM,N82E16813132568,1
3819,B012D7G74K,9SIA85V4RX5220,0
3820,B012D7G74K,N82E16813157636,0
3821,B012D7GBZU,9SIA85V4RX5220,0
3822,B012D7GXNK,N82E16813157634,0
3823,B012D7H9JC,N82E16813157631,0
3824,B012IAKHCK,N82E16820211977,1
3825,B012M8LXQW,N82E16819117559,1
3826,B012M8LXQW,N82E16819117560,0
3827,B012M8M7TY,N82E16819117561,1
3828,B012M8M7TY,N82E16819117562,0
3829,B012VOO490,N82E16813132584,0
3830,B0136H5YUE,N82E16820233805,0
3831,B0136JONG8,N82E16819117560,1
3832,B0136JONRM,N82E16819117562,1
3833,B013ALA9LA,N82E16833704262,1
3834,B013BWBG1K,N82E16820231878,0
3835,B013BWBG1K,N82E16820231888,0
3836,B013DHNLN4,9SIA9DE3SA7099,0
3837,B013DHNLN4,9SIA9HJ3H87752,0
3838,B013DHNLN4,9SIA9HJ3JJ4494,0
3839,B013DHNLN4,9SIA9HJ3JJ4539,0
3840,B013DHNLN4,9SIA9HJ3JJ4550,0
3841,B013DHNLN4,9SIA9HJ3JJ5812,0
3842,B013GHSKR8,N82E16820231888,0
3843,B013GHSKR8,N82E16820231929,0
3844,B013J7L6BM,N82E16820231878,1
3845,B013J7LQYO,9SIA85V3S29358,0
3846,B013J7LQYO,N82E16820231486,0
3847,B013J7LQYO,N82E16820231489,0
3848,B013J7LQYO,N82E16820231528,0
3849,B013J7LQYO,N82E16820231571,0
3850,B013J7LQYO,N82E16820231615,0
3851,B013J7LQYO,N82E16820231672,0
3852,B013J7LQYO,N82E16820231878,0
3853,B013J7LQYO,N82E16820231888,0
3854,B013J7P1YU,N82E16820231571,0
3855,B013J7P1YU,N82E16820231878,0
3856,B013J7P1YU,N82E16820231888,0
3857,B013J7T5K6,N82E16820231878,0
3858,B013J7T5K6,N82E16820231888,1
3859,B013KK9JOO,N82E16826816047,1
3860,B013KK9JOO,N82E16826816056,0
3861,B013SKIBL8,N82E16828414464,1
3862,B013SKIC7G,N82E16828414463,1
3863,B013SKICA8,9SIA2F757X7117,1
3864,B013SKICPI,9SIABEY4B11318,1
3865,B013U542QE,9SIA1N83U90870,1
3866,B013WPZ02M,N82E16813157649,0
3867,B013WPZG6C,N82E16813157634,0
3868,B0141X5SN0,N82E16820231888,0
3869,B0149M8EDY,9SIA9F94F69425,0
3870,B0149QBRCA,9SIA0AJ3KR1414,0
3871,B0149QBRCA,9SIA0AJ41H6231,0
3872,B0149QBRCA,9SIA2F84VE8862,0
3873,B0149QBRCA,N82E16823816040,0
3874,B0149QBRCA,N82E16823816042,0
3875,B0149QBRCA,N82E16823816050,1
3876,B0149QBRCA,N82E16823816054,0
3877,B0149QBRCA,N82E16823816055,0
3878,B0149QBRCA,N82E16823816056,0
3879,B0149QBRCA,N82E16823816064,0
3880,B0149QBRCA,N82E16823816070,0
3881,B0149QBRCA,N82E16823816079,0
3882,B0149QBRCA,N82E16823816080,0
3883,B014CSKE7E,N82E16828414472,1
3884,B014CSKEQU,N82E16828414469,1
3885,B014CSKF50,N82E16828414476,1
3886,B014CSKF64,N82E16828414471,1
3887,B014F7BQUG,N82E16813132575,0
3888,B014LE6A6I,9SIAC885A49604,1
3889,B014MIBLSA,9SIA4A03E73253,0
3890,B014MIBLSA,9SIA7JJ2YJ7882,0
3891,B014MIBLSA,N82E16833124605,1
3892,B014R8JRRW,N82E16820104586,1
3893,B014R8NNZY,9SIA85V4M09800,1
3894,B014US23D4,9SIA0AJ5A99440,0
3895,B014US23D4,9SIA4YU3T31277,0
3896,B014US23D4,9SIA4YU3T31278,0
3897,B014US23D4,9SIA4YU3T31279,0
3898,B014US23D4,9SIA4YU3W63649,0
3899,B014V1RW7C,9SIA5E62X48526,0
3900,B014W1YRY2,9SIA4RE5472992,1
3901,B014W3FHTE,N82E16826816054,1
3902,B014WVHL40,9SIA4RR1GP9961,0
3903,B0151PLSCC,N82E16813157669,1
3904,B015401I06,N82E16811146217,1
3905,B0154URN3M,N82E16833704262,1
3906,B0158XJGJ4,9SIA0AJ4311891,0
3907,B015CH1NAQ,9SIA2W05AM0145,0
3908,B015CVEOOO,N82E16820242125,1
3909,B015FXV884,N82E16820231888,0
3910,B015FXV884,N82E16820231929,0
3911,B015FXWIEC,N82E16820231929,0
3912,B015FXX1QQ,N82E16820231888,0
3913,B015FXXBW0,N82E16820231878,0
3914,B015FY3BJ2,N82E16820231929,1
3915,B015FY4HLS,9SIA1N83UD9984,0
3916,B015FY8G6U,N82E16820231878,0
3917,B015FY8G6U,N82E16820231888,0
3918,B015KEXEOE,9SIA9JN4293120,0
3919,B015PYZ0J6,9SIA3FA4583964,1
3920,B015PYZI8E,9SIA6V655P7754,1
3921,B015RP017Y,N82E16823167015,1
3922,B015SOI392,9SIA12K3U60463,1
3923,B015VPX05A,9SIA85V4RT2381,1
3924,B015VPX190,9SIA2F84D69067,1
3925,B015VPX2EO,2MN-0004-00002,1
3926,B015VPX3G6,N82E16819117622,1
3927,B015VPX48I,9SIA1UH3Z96246,1
3928,B015WKY3FU,9SIA4RE40E6730,0
3929,B015WKY3FU,9SIA4RE40E8620,0
3930,B015WKY3FU,9SIA4RE40E8663,0
3931,B015WKY3FU,9SIA4RE40F0330,0
3932,B015WKY3FU,9SIA9JN4167460,1
3933,B015WKY3FU,9SIA9JN48E0052,0
3934,B015WKY3FU,9SIA9JN48E0061,0
3935,B015WKY3FU,9SIA9KW4EF3566,0
3936,B015XBK5NM,9SIA3FA4815111,1
3937,B015XEXILK,2MN-0004-00002,0
3938,B015XEXILK,9SIA24G4EF4992,1
3939,B015YE7HBQ,9SIA1K65596780,0
3940,B015YE7HBQ,9SIA85V3R92181,0
3941,B015YE7HBQ,N82E16823828001,0
3942,B015YE7HBQ,N82E16823828002,0
3943,B015YE7HBQ,N82E16823828004,0
3944,B015YE7HBQ,N82E16823828005,0
3945,B015YE7HBQ,N82E16823828006,0
3946,B015YE7HBQ,N82E16823828007,0
3947,B015YE7HBQ,N82E16823828008,0
3948,B015YE7HBQ,N82E16823828010,0
3949,B015YE7HBQ,N82E16823828011,0
3950,B015YE7HBQ,N82E16823828012,0
3951,B015YE7HBQ,N82E16823828013,0
3952,B015YE7HBQ,N82E16823828014,0
3953,B015YE7II8,9SIA1K65596780,0
3954,B015YE7II8,9SIA85V3R92181,0
3955,B015YE7II8,N82E16823828001,0
3956,B015YE7II8,N82E16823828002,0
3957,B015YE7II8,N82E16823828004,0
3958,B015YE7II8,N82E16823828005,0
3959,B015YE7II8,N82E16823828006,0
3960,B015YE7II8,N82E16823828007,0
3961,B015YE7II8,N82E16823828008,0
3962,B015YE7II8,N82E16823828010,0
3963,B015YE7II8,N82E16823828011,0
3964,B015YE7II8,N82E16823828012,0
3965,B015YE7II8,N82E16823828013,0
3966,B015YE7II8,N82E16823828014,0
3967,B015YE7SM4,N82E16826977011,1
3968,B015YEI9NQ,N82E16817139142,0
3969,B015ZRB7SQ,N82E16813132852,0
3970,B0160EGZH6,9SIA6ZP4NC1633,1
3971,B0160X3V2Y,9SIA24G4R66370,0
3972,B0160X3V2Y,9SIA25V3TT8739,0
3973,B0161S6IDW,9SIA9F94F69425,0
3974,B0161UZV42,274-000A-00076,0
3975,B01639694M,9SIAAP64ZW7942,1
3976,B0164SF9TS,9SIA0AJ41H6231,0
3977,B0164SF9TS,9SIA2F84VE8862,0
3978,B0164SF9TS,N82E16823816040,0
3979,B0164SF9TS,N82E16823816042,0
3980,B0164SF9TS,N82E16823816050,0
3981,B0164SF9TS,N82E16823816054,0
